date,year,pred,actual
2020-08-17,2020,0.8619967804380091,-1.298923828216969
2020-08-18,2020,0.6231831906541728,-0.20579328689712684
2020-08-19,2020,0.5640830389460898,1.5503997295486904
2020-08-20,2020,0.6196554298548378,4.1261413419787285
2020-08-21,2020,0.661455312756732,2.1239165471643062
2020-08-24,2020,0.6740297808821377,1.1701469028941869
2020-08-25,2020,0.7348433966234131,-0.8836635118452785
2020-08-26,2020,0.7101727813606022,-1.943461107790767
2020-08-27,2020,0.3834235803497621,-4.164390797753592
2020-08-28,2020,0.36669961632438375,-3.896188579486759
2020-08-31,2020,0.3801699772826976,-1.0220427353481942
2020-09-01,2020,0.2731942543071204,-1.854245517693076
2020-09-02,2020,0.30706459868604713,-1.4480097641639378
2020-09-03,2020,0.1595913958486996,-1.6436000398182382
2020-09-04,2020,0.6168607184222947,0.5244521461154505
2020-09-07,2020,0.5544938355908803,1.1504277302522015
2020-09-08,2020,0.562087688864196,1.7659331183332405
2020-09-09,2020,0.6622031457345487,2.7547114742500822
2020-09-10,2020,0.5824647850035743,2.0121732621584787
2020-09-11,2020,0.5123689101937432,1.9198561054595498
2020-09-14,2020,0.48816382819283766,0.3127976465105098
2020-09-15,2020,0.8331832373029349,-0.7417296905956383
2020-09-16,2020,0.6828532208908518,-0.5272502535301538
2020-09-17,2020,1.2115110444509622,-0.08055782995693983
2020-09-18,2020,1.8430338032131464,0.012659584548146974
2020-09-21,2020,1.921498053354131,0.9527851243286589
2020-09-22,2020,1.9484978803914004,2.0031615964876126
2020-09-23,2020,2.0232975553412422,2.5838612574182296
2020-09-24,2020,2.0410991831893077,4.978890086575927
2020-09-25,2020,1.7847783847004706,4.584681813239855
2020-09-28,2020,2.3468004025587503,1.6059845491688707
2020-09-29,2020,2.2421269040533764,0.6305077187266805
2020-09-30,2020,1.2487232607693302,0.6048446699761234
2020-10-05,2020,0.5774399654641129,1.4960616116312275
2020-10-06,2020,0.18959378663865936,1.2883110586001667
2020-10-07,2020,0.43928422338198103,1.3527773005177046
2020-10-08,2020,0.9726599749873251,0.6699676190077053
2020-10-12,2020,0.5964574404696807,1.324183326373829
2020-10-13,2020,1.0638051317904709,1.03953540282673
2020-10-14,2020,1.0126513264752655,2.6540117080556147
2020-10-15,2020,0.6140102783813514,3.0711375744280955
2020-10-16,2020,0.2875389487002675,4.101528034088409
2020-10-19,2020,0.46094958563351207,4.985071666844854
2020-10-20,2020,0.5439023608008868,5.680446138619866
2020-10-21,2020,0.4765792252231149,6.95831796385098
2020-10-22,2020,0.8159728414897355,6.235179449145822
2020-10-23,2020,0.6146228203658155,6.33871935572401
2020-10-26,2020,0.4713899757825237,7.506218515256369
2020-10-27,2020,0.25342842180838343,7.2397613671756345
2020-10-28,2020,0.3964596996440751,7.387044455300429
2020-10-29,2020,1.314840623030116,9.340270127482553
2020-10-30,2020,0.97902329814073,10.526974400502453
2020-11-02,2020,1.0599145767414344,8.986991822137647
2020-11-03,2020,1.190430713082404,9.026845927413696
2020-11-04,2020,1.2382284178161682,8.7134652895966
2020-11-05,2020,1.2741601858990612,8.191859925070455
2020-11-06,2020,1.595975203252006,8.932881027754203
2020-11-09,2020,1.3258874649597332,8.601276559763615
2020-11-10,2020,1.3290562911790291,9.774555639472492
2020-11-11,2020,1.4009455266276234,8.505005583542369
2020-11-12,2020,1.077846798492192,7.772856604783929
2020-11-13,2020,0.8074770942870858,7.446209805678006
2020-11-16,2020,0.7617316305745326,4.864435282910118
2020-11-17,2020,0.5431233154354487,3.498195028179918
2020-11-18,2020,1.0381826250407324,3.856522297867815
2020-11-19,2020,1.18326054226783,3.9096574003292472
2020-11-20,2020,1.4941050498516868,3.889639002540002
2020-11-23,2020,1.249527438690913,3.6529012444867837
2020-11-24,2020,1.0216518426423427,2.682164939418974
2020-11-25,2020,0.4357146590990286,3.5247542913042773
2020-11-26,2020,-0.2533144425361838,3.1390341811080136
2020-11-27,2020,-0.21980734452399703,3.3484314300981755
2020-11-30,2020,1.3507886927599964,5.53950370512335
2020-12-01,2020,1.2401142549998112,4.2229147027115
2020-12-02,2020,0.9890839992754765,4.993587883172235
2020-12-03,2020,0.5879147379214031,5.404844642196638
2020-12-04,2020,1.2285681021944934,5.445556464418044
2020-12-07,2020,1.531860991961562,5.214637431084546
2020-12-08,2020,1.597118150998321,4.336439096403999
2020-12-09,2020,1.6952177930017434,5.7251701512285536
2020-12-10,2020,1.6581857637342339,8.522831343437565
2020-12-11,2020,1.8479273310549948,9.084547483503002
