date,year,pred,actual
2014-01-02,2014,-0.06120129768262422,-1.1362501654564205
2014-01-03,2014,-0.3192186864772653,-0.20113402616731557
2014-01-06,2014,-0.06523849821353234,0.7787049662294487
2014-01-07,2014,-0.15555305143387818,0.42103779237103733
2014-01-08,2014,-0.2880180972667519,0.543945133303958
2014-01-09,2014,-0.06467923194961374,1.1442590913575135
2014-01-10,2014,0.06747103404777569,0.781419451658083
2014-01-13,2014,-0.19564668153297218,0.6462608858069929
2014-01-14,2014,-0.5074773901889598,0.6055118423423211
2014-01-15,2014,-0.3450103846874858,0.2644564693027096
2014-01-16,2014,-0.14366412759080333,-0.19751257241257258
2014-01-17,2014,-0.14599788787335327,0.026872964169366576
2014-01-20,2014,-0.32625450766286346,-1.8440978198841051
2014-01-21,2014,-0.2161491816199777,-3.9002779102082608
2014-01-22,2014,-0.27154851283847614,-3.6438152875841845
2014-01-23,2014,0.26880023332120667,-2.417074844969813
2014-01-24,2014,0.005705601177837115,-2.4000065129077597
2014-01-27,2014,-0.16421463895630328,-0.3782538874124608
2014-02-05,2014,-0.6791641329286814,2.9813127988693955
2014-02-06,2014,-0.5743797153559014,1.885330423137499
2014-02-07,2014,-0.6507399399136641,1.5061968321341102
2014-02-10,2014,-0.7538008421507603,1.5205047694516693
2014-02-11,2014,-0.6501418623201255,1.490648308060205
2014-02-12,2014,-0.7792736811988472,0.7771238428033733
2014-02-13,2014,-0.7134141900056263,0.67220142423563
2014-02-14,2014,-0.5396487440000304,1.0357448247996226
2014-02-17,2014,-0.5792851611096655,0.4819503377526013
2014-02-18,2014,-0.759425639759934,0.2266184990352249
2014-02-19,2014,-0.35923617865094426,0.27806893078123895
2014-02-20,2014,-0.19280526852569665,1.3485645107934374
2014-02-21,2014,-0.2854513479292972,0.0013950471177137658
2014-02-24,2014,-0.29990308022416745,-0.07090616206087974
2014-02-25,2014,-0.2202304518198137,0.6682898729188036
2014-02-26,2014,-0.15886577506228122,1.3130082340603089
2014-02-27,2014,-0.17917346130252126,0.8609214799793374
2014-03-03,2014,-0.22340949196188914,0.7354120795444841
2014-03-04,2014,-0.7122001297882515,1.7276206552310214
2014-03-05,2014,-0.5224473017202619,0.6000280321976303
2014-03-06,2014,-0.06033505310635673,0.3901861302602061
2014-03-07,2014,-0.16574349043815406,-0.30215883478923455
2014-03-10,2014,-0.12072678174853971,0.4022969935050913
2014-03-11,2014,-0.17479459042186568,0.3402537021694352
2014-03-12,2014,-0.289231970881233,0.05446340876458233
2014-03-13,2014,-0.17331096107963734,-1.7199772742601427
2014-03-14,2014,-0.1656150383294781,-1.271462988179739
2014-03-17,2014,-0.56932528882206,-1.08872311812509
2014-03-18,2014,-0.6388982212548315,-0.48832218269939665
2014-03-19,2014,-0.3695706954995237,0.5502068022638973
2014-03-20,2014,-0.06580811457284427,2.1197278690011867
2014-03-21,2014,0.5040293045677499,2.3022745264463573
2014-03-24,2014,0.44548431647330944,2.8342734428927097
2014-03-25,2014,0.2803183980458669,2.115820606953389
2014-03-26,2014,0.07735799384324456,1.9248575355917952
2014-03-27,2014,-0.14335154375294762,1.2411769596916589
2014-03-28,2014,-0.1927541966438326,1.1601615564855283
2014-03-31,2014,-0.27049371567699654,0.4403748101540428
2014-04-01,2014,-0.6343117006889656,0.6471208082811541
2014-04-02,2014,-0.5416326117483793,0.4789202117804203
2014-04-03,2014,-0.48481923906721136,0.21949611522249501
2014-04-07,2014,-0.6274864168088279,-0.2142750922667247
2014-04-08,2014,-0.5522082432847693,0.3201980142322647
2014-04-09,2014,-0.3858650007150407,-0.07558308148304382
2014-04-10,2014,-0.5431432352271934,-0.044031693879154066
2014-04-11,2014,-0.6173405333008327,0.6579442189929452
2014-04-14,2014,-0.5072738909231558,1.0586604225609753
2014-04-15,2014,-0.04037661831993775,0.6504641285855373
2014-04-16,2014,0.11955503386209887,0.3709173873968741
2014-04-17,2014,0.06453154707653656,0.014422818912018798
